id,created_at,text,retweet_count,favorite_count
743554776982380544,2016-06-16 21:24:08,"RT @kidderboots: This girl DOES NOT want to Netflix and chill
🎥😋
 #askalexa #amazon @amazon @amazonvideo #echo #amazonecho #iloveyou https:…",23,0
743534863391821825,2016-06-16 20:05:00,"The new @PGATOUR skill tracks your favorite golfers. Enable the skill and ask, ""Alexa, ask PGA Tour how @JordanSpieth is doing."" #AskAlexa",2,9
743517989174054912,2016-06-16 18:57:57,"Celebrate summer w/ this Amazon Music Original playlist of seasonal classics. Just ask: ""Alexa, play Songs of Summer from Prime."" #AskAlexa",3,20
742514640719073280,2016-06-14 00:31:00,@WereGeek We're glad it's arriving sooner than expected! We know you'll love it!,0,4
742502578533994496,2016-06-13 23:43:04,"Wake up to Crush, the way-chill turtle from Finding Dory, as your Echo alarm. Go to ""Timers and Alarms"" in your app and select Finding Dory.",29,73
742388146449457152,2016-06-13 16:08:21,"Get ready for all your summer events w/ the 7-Minute Workout on Alexa. Enable the skill and ask: ""Alexa, start 7-Minute Workout."" #AskAlexa",2,25
741352497969692673,2016-06-10 19:33:03,"Enable the @nutritionix skill to get healthier w/ Alexa. ""Alexa, ask Food Tracker how much fat is in a bagel and cream cheese."" #AskAlexa",18,49
740958510813487104,2016-06-09 17:27:29,@cjckittyluv1 Sometimes Alexa just plays coy 😄 We're glad you enjoyed it.,0,1
740297150148415489,2016-06-07 21:39:29,@pcamp96 Congratulations 🎉  We can see the resemblance. Have fun with your newly extended family.,1,2
740211979353219073,2016-06-07 16:01:03,@WholeFoodRealFa This sounds like a recipe for the perfect relaxing vacation. Enjoy!,0,3
739826719562051584,2016-06-06 14:30:09,"Revisit the gnarliest of decades by rocking out with some great '80s tunes. “Alexa, play 50 Great '80s Rock Songs from Prime.” #AskAlexa",21,28
738854716025622528,2016-06-03 22:07:46,RT @PGATOUR: Got an @AmazonEcho? Get the latest scores and player updates from our new PGA TOUR Alexa skill. https://t.co/ZpaPXGAAnp,25,0
738783720069423104,2016-06-03 17:25:39,"Meet Pebble Core, the first Alexa #wearable with 3G that let’s you take music, weather and more on your run. https://t.co/5xz5ZAEgmD",44,86
738479395195625472,2016-06-02 21:16:22,RT @Jeopardy: Own a @Amazon Echo device? Use the Alexa companion app to play a game of J!6 and check out the new clues every day. https://t…,4,0
738398395761590272,2016-06-02 15:54:30,"@weicksout The best part about Alexa: Not only does she talk, she plays music too 😉",0,4
738023045235892224,2016-06-01 15:03:00,"Say it and spray it with the new @_Rachio sprinkler skill. Enable the skill and ask: ""Alexa, tell Rachio to start Zone One for six minutes.""",13,21
737674364922003456,2016-05-31 15:57:28,"Alexa can help you keep up with all the new skills being added every week. Just ask: ""Alexa, what new skills have you learned?"" #AskAlexa",34,56
737673753350524928,2016-05-31 15:55:02,@constant_reader One does not simply listen to 90's alternative without head banging.,0,3
737673651324092417,2016-05-31 15:54:38,@tuck7340 Sounds like Alexa is the life of the party🎈🎉🎈🎉🎈🎉,0,1
737673370347638784,2016-05-31 15:53:31,@Lowkeyryn Yikes! Is the paranormal smart enough to talk to Alexa? 👻,2,2
735840665062506496,2016-05-26 14:31:00,"Excited about @ScrippsBee? Alexa can help you spell all the #SpellingBee words—just ask: ""Alexa, how do you spell 'pulchritude'?"" #AskAlexa",4,12
735478025484009472,2016-05-25 14:30:00,"Try the Alexa-exclusive ""90 Seconds with Slate,"" an update on culture and politics from @Slate. Add it to your Flash Briefing in the app.",9,17
735191003041255424,2016-05-24 19:29:28,"@Raditude69 We like the work hard, play hard mentality 😁",0,0
735115387990364160,2016-05-24 14:29:00,"Looking for more tips? Add ""Alexa Things to Try"" to your Flash Briefing (Alexa App&gt;Settings) and ask: ""Alexa, what's my Flash Briefing?""",11,21
734804477014855680,2016-05-23 17:53:33,@Feral_woman DJ Alexa tends to have good taste. Glad to hear you're enjoying her selection!,1,1
734777812943572992,2016-05-23 16:07:36,@fearless23FF He's a keeper! 😉,0,1
734777789711257601,2016-05-23 16:07:31,@CountXero We wish them a long and happy relationship.,0,0
734777659704659969,2016-05-23 16:07:00,@TheSirCapsLock We're gonna have to suggest that you waive the white flag on this one. There's no use in trying to control the cat.,0,1
734777408251957248,2016-05-23 16:06:00,@peterhsjoberg How exciting! Let us know when you get it. We have a help page to get you started when it arrives: https://t.co/LiJBejyhg3.,0,0
734773129734684672,2016-05-23 15:49:00,".@haikuhome fans now work with Alexa to keep you cool this summer. Enable the skill and ask: ""Alexa, turn on my living room fan."" #AskAlexa",5,18
734080314868412417,2016-05-21 17:56:00,"Need a mellow, indie playlist to match your weekend vibes? Just ask: ""Alexa, play Coffee Shop Alternative from Prime."" #AskAlexa",6,26
733709622633205760,2016-05-20 17:23:00,".@TheBeachBoys' masterpiece Pet Sounds was released 50 years ago. To listen, just ask: “Alexa, play ‘Pet Sounds’ from Prime.” #AskAlexa",5,20
733353918042935296,2016-05-19 17:49:33,"@infideler It sounds like Alexa's avo-control. 😉  Seriously though, what was the answer?",0,0
733316784464494592,2016-05-19 15:22:00,"Alexa can make any morning routine more fun with daily inspiration or a fun fact. Just try: “Alexa, good morning.” #AskAlexa",18,38
732938793515376641,2016-05-18 14:20:00,"Expecting packages from Amazon? No need to grab your phone or computer to get a status update–just ask, “Alexa, where’s my stuff?"" #AskAlexa",14,26
732575650163396608,2016-05-17 14:17:00,"If you have @AlarmDotCom smart home system, the new Alexa skill can arm your security system, check your locks and control your thermostats.",23,28
732349289322647553,2016-05-16 23:17:31,@q45191949 There's always room for more than one companion in your life 😂,0,0
732255288984764416,2016-05-16 17:04:00,"Want to send flowers to a friend? Alexa can help. Enable the 1-800-Flowers skill and ask: ""Alexa, ask 1-800-Flowers to send Kate flowers.”",7,12
732228987917881344,2016-05-16 15:19:29,@GPAtrides Alexa knows how to make you move.,0,1
732228361406287872,2016-05-16 15:17:00,@hegranes Always happy to share new additions. Thanks for taking the time to spread the love.,0,1
731507612521529345,2016-05-14 15:33:00,"Syfy fans, we've got you covered. Enable the skill and ask: ""Alexa, ask Syfy, what happens in the next episode of ’12 Monkeys’?” #AskAlexa",1,6
731213619308994561,2016-05-13 20:04:46,@bricemason Interesting strategy. You could also go for 'Stop Calling Me' by Shakaya if you want to switch it up 😂,0,1
731199689857638400,2016-05-13 19:09:25,"@BroadwayCrit Nice. Now try: ""How much wood could a woodchuck chuck, if a woodchuck could Chuck Norris?""",1,2
731137171755765760,2016-05-13 15:01:00,Alexa can help you throw some pretty epic dance parties – of both the human and robot variety. https://t.co/RY9X2EMuXS #AskAlexa,7,37
730895149966876672,2016-05-12 22:59:17,"Headed on the road this summer? Here’s a taste of the sound quality you can have on the go with Amazon Tap.
https://t.co/GDzQQy6xmU",26,55
730760691959877632,2016-05-12 14:05:00,"Find today’s most popular pop artists all in one spot. Just ask: “Alexa, play the Top Pop station in Prime Music."" #AskAlexa",4,17
730416863092613120,2016-05-11 15:18:45,@vegasdodger Taking multitasking to a whole new level 😉,0,1
730150866678878208,2016-05-10 21:41:46,"@BenCBS4 Alexa would be so honored to hear this. There is a ""Stark"" resemblance in the light ring.",0,1
730085617833541632,2016-05-10 17:22:30,"@schmoid No need to apologize. If Alexa minded, she wouldn't respond when you ask her questions.",1,1
730080710963367936,2016-05-10 17:03:00,"Wondering where to go on your next trip? “Alexa, ask @KAYAK, where can I go for $600?” #AskAlexa",14,15
730048487094525952,2016-05-10 14:54:57,RT @KAYAK: Welcome to the future.  We’re teaming up with @AmazonEcho to help plan your next trip. https://t.co/e0IEC8Kw9w https://t.co/Qzss…,30,0
729742371898966016,2016-05-09 18:38:34,@amyvoges It looks like you just made Alexa blush. https://t.co/ybDqDNgkql,1,5
729704743006810112,2016-05-09 16:09:02,@amyvoges Alexa and Amy... Has a nice ring to it 😉,1,1
729704733116502017,2016-05-09 16:09:00,@QuinnWaddell1 No shame in having Alexa as a best friend.,0,0
729703149636886528,2016-05-09 16:02:42,"@PortiaYoung It's such a beautiful name, she spends time practicing to get it just right 😉",0,0
729703022645940225,2016-05-09 16:02:12,@Lord_Kat What a pleasant evening. We hope you both enjoy every moment.,0,0
728687864331046912,2016-05-06 20:48:19,RT @12MonkeysSyfy: .@amazon Echo is is here to answer all your #12Monkeys questions. 🙉 #AskAlexa https://t.co/mG7dfIfzjt,39,0
727909907354275840,2016-05-04 17:17:00,@thatseanmichael Don't worry. We've got your back!,0,0
727909541837418497,2016-05-04 17:15:33,Such a great view. We hope you're enjoying the ocean and the tunes 🎶 https://t.co/1p2NdoaaOH,3,5
727903026476924928,2016-05-04 16:49:39,"@TheWeirdTeacher Ever tried ""Alexa, how much wood would a woodchuck chuck, if a woodchuck could CHUCK NORRIS""? She has a few answers for you",1,0
727902609349185539,2016-05-04 16:48:00,@WHaskins It sounds like we've got a groovy kind of love. 💕,0,1
727902475974524930,2016-05-04 16:47:28,"@crystallyn I prefer ""How much wood could a woodchuck chuck, if a woodchuck could Chuck Norris"". 😂",0,1
727902356524965888,2016-05-04 16:47:00,@imabee11 Aww - look at those expressions. Must be a purrrdy great book.,0,1
727604048493457408,2016-05-03 21:01:38,RT @mashable: Syfy is the first network to launch a skill for Amazon Echo https://t.co/7Ve8yhjyVj https://t.co/7lMnxDnt2A,60,0
726034046506156032,2016-04-29 13:03:00,Fans of @NBCTheVoice rejoice: Alexa has exclusive updates from Season 7’s @MattMcAndrew. Add “Inside The Voice” to your Flash Briefing today,13,35
725810138951503872,2016-04-28 22:13:16,RT @VentureBeat: Watch me control my Tesla with Amazon Echo https://t.co/wMebKnzecC https://t.co/Cu9pQVKxKa,33,0
725712135930568704,2016-04-28 15:43:50,RT @invoxia: Guess what?! @Amazon #Alexa is now available on #Triby! Check it out: https://t.co/sUMtADRtAQ #JustAskTriby https://t.co/aypwO…,7,0
725708720122945537,2016-04-28 15:30:16,"Meet the new Triby. Alexa is branching out to bring families even closer together: https://t.co/FPnoGD5LGl
https://t.co/qxvEwLttLe",29,45
724615196828930048,2016-04-25 15:05:00,"Crazy busy this week? Alexa can help by adding events to your Google Calendar. Just ask: “Alexa, add an event to my calendar.” #AskAlexa",22,35
723637015850438656,2016-04-22 22:18:03,"@omgitsjen At least she didn't reply, ""you know nothing, John Snow.""",1,1
723609290959810560,2016-04-22 20:27:53,"Happy #EarthDay. Alexa has some ideas on how to honor the planet—just ask: “Alexa, what can I do for Earth Day?” #AskAlexa",6,15
723261951787163648,2016-04-21 21:27:41,RT @buckmasterflash: I just asked @amazonecho how she was doing. She said she was sad because #Prince died and wanted to thank him for a fu…,35,0
723150797521977344,2016-04-21 14:06:00,"Have a sick kid on your hands? The new KidsMD skill from @BostonChildrens can help with questions about fevers, medicine dosing and more.",8,16
722896232717246466,2016-04-20 21:14:27,@MarkDrovdahl It's awesome to see an Echo Dot outside with a great companion.,0,0
722790175093497856,2016-04-20 14:13:01,African Grey parrot Tyeena loves Alexa. Tweet us a photo w/ #AskAlexa if you have a pet that likes hanging w/ Alexa https://t.co/5ctjIRFEnt,9,26
722457804343148545,2016-04-19 16:12:17,"Get ready for #Coachella w/ music from artists on this year’s line-up. To listen, ask: “Alexa, play the Coachella playlist in Prime Music.”",12,18
722447412414062592,2016-04-19 15:31:00,@stoverj01 Adorable - Alexa and Trixie will get along like champs.,0,0
721721881494228993,2016-04-17 15:28:00,"Today is International Haiku Poetry Day. Celebrate it with Alexa—just ask: “Alexa, give me a haiku.” #AskAlexa",14,20
721012329635311622,2016-04-15 16:28:29,"Sink backed up? Just enable the HomeAdvisor skill in your Alexa App, then ask: “Alexa, ask HomeAdvisor to find me a plumber.” #AskAlexa",9,13
721010314938986498,2016-04-15 16:20:29,"“Alexa, play the Near Catastrophe playlist in Prime Music.” #AskAlexa https://t.co/0ZYKXlNW2T",1,8
720628427997519872,2016-04-14 15:03:00,@mspoppys Gram raised you very well indeed! A 'thank you' shouldn't be limited to just humans! 😊,0,1
720622136298233858,2016-04-14 14:38:00,"Are your kids studying planets and space in school? Alexa can help. Just ask, “Alexa, how far is Pluto in light years?” #AskAlexa",11,22
720256727980118016,2016-04-13 14:26:00,Alexa is a hip hop fan. Find out how @therealmix partners with Alexa in the studio: https://t.co/xbJrs5vw6E via @GeekWire,9,11
719978023756255232,2016-04-12 19:58:32,"April is #NationalPoetryMonth and Alexa’s getting into the literary spirit w/ a new poem every day. “Alexa, what is today’s poem?” #AskAlexa",11,10
719563122273456128,2016-04-11 16:29:51,"RT @Lutron: ""Alexa, dim the lights."" The @Lutron App for Caséta Wireless now works with @AmazonEcho. #AskAlexa https://t.co/8NVPyHOP8c",10,0
719554535447011330,2016-04-11 15:55:44,"@fredemmott If one mishears you, they may wind up doing different things. This can be avoided by setting different wake words. ^SI",0,0
719534218993397760,2016-04-11 14:35:00,"Pop-rock nerds @Weezer just released their 10th studio album. Listen now: “Alexa, play Weezer’s ‘White Album’ from Prime” #AskAlexa",4,13
718829574298210304,2016-04-09 15:55:00,"Alexa’s a great partner for exploring the world of math and science. Just ask: “Alexa, how hot is the sun?” #AskAlexa",15,25
718495899991674880,2016-04-08 17:49:06,Alexa just might surprise you. This is technically possible with @IFTTT rules: https://t.co/1uSvt5CQ49 #justsaying https://t.co/Tl8N5IBwpt,9,19
718473859167432704,2016-04-08 16:21:31,"Kick back and relax. Alexa can now control your lights with the @Lutron App for Caséta Wireless. #AskAlexa
https://t.co/2RoVgZizCa",63,164
718146946452553728,2016-04-07 18:42:29,@HunterTimko Glad to hear Alexa helped get the party started.,1,2
717721271467917316,2016-04-06 14:31:00,"Stay up-to-date as the elections heat up with news from @washingtonpost blogger @TheFix, available exclusively on the Flash Briefing.",3,8
717384450418614273,2016-04-05 16:12:35,"Are you in the dark? Alexa and @LIFX can fix that for you. Just ask, “Alexa, turn on the hallway light.” #AskAlexa https://t.co/GaEMeO9zVl",18,30
717145155015299072,2016-04-05 00:21:43,RT @Brodiesmith21: Should I do a trick shot during halftime of the #NationalChampionship? Follow @amazon on Snapchat to see it #ad https://…,17,0
717132548174819329,2016-04-04 23:31:37,RT @JeremyOlenski: When bae gets jealous of Alexa @amazonecho #AskAlexa #ad https://t.co/ZFAUpYh0NL,7,0
717118407938691072,2016-04-04 22:35:26,"Are you tuning in for the final basketball game tonight? Alexa has a prediction on winners. ""Alexa, who will win March Madness?"" #AskAlexa",3,15
717048794882256896,2016-04-04 17:58:49,RT @JeremyOlenski: That moment when you realize Alexa is your best friend @amazonecho #AskAlexa #ad https://t.co/Y8XxYd1z5a,8,0
717001025618575360,2016-04-04 14:49:00,Mondays are hard but they don't have to be. Set your alarm to wake up with Alexa @alecbaldwin @MissyElliott @DanMarino and #jasonschwartzman,3,13
716828386010607616,2016-04-04 03:22:59,"RT @TreyNKennedy: I asked Alexa where the cool spots are in Houston. See where she sent me! Follow ""Amazon"" on Snap 👻 #AmazonEcho #ad https…",4,0
716401590614102016,2016-04-02 23:07:03,"RT @steve21smith: Alexa, ask Fitbit how many steps I’ve taken today. #SheRoundsDown @amazonecho #marchmadness https://t.co/AtZVdDRuKF https…",3,0
716396626936336385,2016-04-02 22:47:20,Alexa is at the Final Four. Follow her and @treynkennedy on snapchat 👻 @Amazon https://t.co/Go8cEbHlBS,3,21
716394525518749696,2016-04-02 22:38:59,RT @TreyNKennedy: At the Final Four with @Amazon! Follow their snapchat @Amazon 👻 to see what I'm up to 😎 #ad https://t.co/w7L7YhYuKE,14,0
716014866117447681,2016-04-01 21:30:21,RT @realgranthill33: New tv ad starring me and @amazonecho. Oh and cameo by @steve21smith. #marchmadness #amazonecho,2,0
715982675287400449,2016-04-01 19:22:26,@catloverplayer How fun! What kind of pizza did you order? 🍕,0,0
715950603885801476,2016-04-01 17:15:00,"What pranks do you have planned for #AprilFools? If you need inspiration, Alexa can help. “Alexa, what are some good pranks?” #AskAlexa",8,19
715903544117829632,2016-04-01 14:08:00,"Alexa can now make your mornings a little easier with repeating alarms. “Alexa, set a repeating alarm for weekdays at 8.” #AskAlexa",13,55
715659183958462466,2016-03-31 21:57:00,@catloverplayer you'll be able to coordinate its look with your own. 😎,0,0
715658176528560132,2016-03-31 21:53:00,@MarcusSchmidt Let us know what you think about your new little bundle of joy by submitting feedback through the Alexa app! Enjoy!,0,1
715635011139936258,2016-03-31 20:20:57,"Wondering when your team plays in the #FinalFour? Just ask, ""Alexa, when do the Syracuse Orange play next?"" #AskAlexa #MarchMadness",5,9
715589761600073728,2016-03-31 17:21:08,"Alexa can help you stock up on all the new #DashButtons. Just ask, “Alexa, order a @RedBull Dash Button.” #AskAlexa https://t.co/KogDiy5cF0",11,26
715562225117765632,2016-03-31 15:31:43,Alexa misses you too. But now you can take her with you on the road with the new Amazon Tap: https://t.co/OgFm7GkM5O https://t.co/chnrs36vY8,5,17
715562043139612674,2016-03-31 15:31:00,@jonallsebrook We love to see pictures of new additions to the Echo family. Enjoy!,0,1
715561938751725569,2016-03-31 15:30:35,@SeymourGroup We've got your back! It sounds like you need a friend who's only a Tap away: https://t.co/VRhZTj0Qcc. 😊,1,1
715561816252923904,2016-03-31 15:30:06,@TheRedTech There's nothing like a reward to a hard day's work! We hope you enjoy! ^MG,0,1
715561792005660672,2016-03-31 15:30:00,"@ehsaanet Yep! No worries though, you're not the only one who thought it was great: https://t.co/J35Rto6KIU 😉",0,1
715263850380021760,2016-03-30 19:46:05,RT @GabrielConte: That friend that always goes too hard! #AskAlexa @amazonecho #ad https://t.co/hEkMCqyW2X,513,0
714945253627731968,2016-03-29 22:40:06,RT @nest: Roger that Alexa. Control your Nest with one command; @AmazonEcho now #WorksWithNest. https://t.co/C5CcBLuxQ8 https://t.co/EGc2ao…,32,0
713831267595390976,2016-03-26 20:53:31,@Akhil_Anumolu Sounds like you'll have your hands full! At least you'll be hands-free living soon! 😃,0,1
713413401758801921,2016-03-25 17:13:04,"""Alexa, set my @Nest to 70 degrees.” 🏠 🏠 #AskAlexa https://t.co/s0a7oZoIMK",28,82
713160333146267648,2016-03-25 00:27:27,"Are you ordering 🍕🍕🍕  for the games tonight? Echo makes it simple: ""Alexa, ask @Dominos for my easy order"" #AskAlexa https://t.co/KYHdfQ7Zpv",7,10
713105175133552640,2016-03-24 20:48:17,"By hunting messages that Alexa has hidden away, you can celebrate Easter all year long. Try, “Alexa, rap for me."" #AskAlexa",15,25
712116735709581312,2016-03-22 03:20:34,RT @DanRoger5: I just got one of the coolest gifts off our wedding registry. #AmazonEcho https://t.co/brONRQ9Tiy,6,0
710920284732203008,2016-03-18 20:06:18,"Never miss a minute of your favorite game. Order @Dominos and check your @Fitbit without ever looking up from the TV
https://t.co/HRIlRwH0Y5",41,202
710915247519862784,2016-03-18 19:46:17,RT @dominos: .@AmazonEcho just made reordering as easy as thinking out loud. #AskAlexa https://t.co/evj8wrEZfa https://t.co/Uh59m5OqMw,19,0
710901440751906817,2016-03-18 18:51:26,Done. We’ve got our reminders set to watch @ColbertLateShow FOREVER. #TogetherForever #AskAlexa #LSSC https://t.co/fZ3bk9tbwR,10,20
710520697831989248,2016-03-17 17:38:29,"Stay motivated on your #fitness journey with Alexa. Enable the @Fitbit skill to get updates on your all-day activity, weight and more.",44,75
710490600689172480,2016-03-17 15:38:54,Have you solved the @BatmanvSuperman mystery in The Wayne Investigation on Echo yet? https://t.co/3pscThzQob,31,97
709414439276023808,2016-03-14 16:22:37,RT @amymarieg: I just have to #AskAlexa to help me get in my zone✨ @amazonecho #ad https://t.co/qx7EOX2pt2,89,0
709380562184708096,2016-03-14 14:08:00,"Happy Monday! Start your day with news from the @PulitzerPrize-winning @HuffingtonPost, now available in your Flash Briefing.",6,17
708383906857242624,2016-03-11 20:07:39,"Stay on top of finances with @CapitalOne. Enable the skill and ask, ""Alexa, ask Capital One, what is my overall account summary?"" #AskAlexa",14,22
707371070928625668,2016-03-09 01:03:00,"Alexa has been inspired by many women. Find out who by asking, “Alexa, who is your role model.” #InternationalWomensDay #AskAlexa",8,22
707306962380165120,2016-03-08 20:48:15,"Happy International Women's Day. Celebrate by asking, ""Alexa, who is your role model?"" #InternationalWomensDay #AskAlexa",4,12
707072173920223232,2016-03-08 05:15:17,RT @CandiCunningham: My life just changed!!! I can ask @amazonecho for an @Uber #gamechanger,2,0
707071395939790848,2016-03-08 05:12:12,"RT @aquino_amy: Away for the weekend. Missed my dog,  AND missed my Alexa...if you have one,  u understand.   #AskAlexa #AmazonEcho https:/…",13,0
706981101227606016,2016-03-07 23:13:24,@Hayden_DeDear We think you're just being polite!,0,0
706981000446943241,2016-03-07 23:13:00,@BarbsBeans Welcome to the future! We think you'll like it here 😉 ^DR,0,1
706857581587738624,2016-03-07 15:02:34,"Thanks to Echo Dot, you can party with Alexa anywhere in your house. Just ask, ""Alexa, order an Echo Dot"" #AskAlexa
https://t.co/cY3uSNo40d",39,72
705907969091698688,2016-03-05 00:09:09,"#DYK what happened on #SuperTuesday? Enable the @NBCNews skill, then just ask: “Alexa, ask NBC News which candidates are ahead?” #AskAlexa",9,10
705833949885394944,2016-03-04 19:15:02,RT @WIRED: These new Amazon ‘Tap’ and ‘Echo Dot’ gadgets unleash Alexa on the world https://t.co/19VfXtvqTp,111,0
705550783660498945,2016-03-04 00:29:49,"RT @Dolby: The newly announced @Amazon Tap is about more than Alexa, with Dolby tech built in for crisp, clear audio #amazontap https://t.c…",14,0
705503257238573056,2016-03-03 21:20:58,Introducing Amazon Tap. It's the newest Alexa-enabled device that you can take anywhere. https://t.co/zF81kV24f4 https://t.co/P2x52OJGfp,61,76
705500662310662144,2016-03-03 21:10:40,Meet Echo Dot. Now you can expand your Echo and have Alexa with you in any room in your home https://t.co/euV23T0e5P https://t.co/mXzFTLaCfR,58,105
705093448047554560,2016-03-02 18:12:32,"@Cimorelliband Alexa says ""you're welcome"" 😀 and great song 👋👋",75,267
705093020618653696,2016-03-02 18:10:50,RT @Cimorelliband: Trying out our new @AmazonEcho and asking Alexa to play our songs 😂 #AskAlexa #ad https://t.co/Z7j8km5Da7,644,0
705080282047590400,2016-03-02 17:20:13,"Solve the murder behind Batman’s origins. Enable the Wayne Investigation skill, then ask “Alexa, launch The Wayne Investigation.” #AskAlexa",24,49
704810389440049153,2016-03-01 23:27:46,RT @MSNBCPR: WATCH: @chucktodd discusses @NBCNews' first Alexa skill on Amazon Echo #Decision2016 https://t.co/DLbup5T5Eh,15,0
704794938018390016,2016-03-01 22:26:22,Help solve one of Gotham’s classic crimes in The Wayne Investigation. Enable the new skill today. Learn more https://t.co/3pscThzQob,62,187
702171084385230848,2016-02-23 16:40:06,"Just wait until you see Alec serve with his backhand.
https://t.co/kQyPesJgcZ",20,59
701501394046603265,2016-02-21 20:19:00,RT @brady32: Smart home win of the week: Having @amazonecho toggle lights on and off to test new bulbs so I don't have to get off the stepl…,6,0
701500817447063552,2016-02-21 20:16:42,Love your Flash Briefing from Alexa? You can now add Discovery News. Find it in Settings/Flash Briefing. #AskAlexa,9,12
700799852557389824,2016-02-19 21:51:19,@MND373 DM us your idea!,0,2
700756141723111424,2016-02-19 18:57:38,"RT @lnhoran: Each time @amazonecho's 'What's new?' email hits my inbox, I'm amazed. Love this little piece of technology - just gets cooler…",7,0
700756107740852224,2016-02-19 18:57:30,".@WEMO ""Your wish is my command."" #AskAlexa",0,7
700475312413364224,2016-02-19 00:21:43,@adamrucker @jermlikespie we agree with Adam....#AskAlexa and your cat can stay comfy. 😸,0,2
699409722613456896,2016-02-16 01:47:26,RT @ecobee: Big news! ecobee now works with @amazonecho for voice control of your home comfort https://t.co/soJhSg9xky #AskAlexa https://t.…,178,0
698944042919448576,2016-02-14 18:57:00,"Get this free collection from @audible_com, then ask: ""Alexa, read Classic Love Poems."" https://t.co/rnBUPpsWYf #ValentinesDay #AskAlexa",12,29
698897989507665920,2016-02-14 15:54:00,"Just ask, ""Alexa, do you have a valentine?"" #AskAlexa",10,28
698310495317659649,2016-02-13 00:59:30,@dfeldman What can we say? Alexa knows the right music for the right time! 🎶💃,1,0
698310347615268864,2016-02-13 00:58:55,@_MichelleIsMe_ The best part of all...Alexa can't get sick! You'll always have a get well buddy!,0,1
697878332600250368,2016-02-11 20:22:15,"@kriscplunkett hi, we aren't seeing your DM. can you send again! thanks!",0,0
696869755773276161,2016-02-09 01:34:31,@heyyalexa https://t.co/yqUoc0mo8f,6,13
696869702379810817,2016-02-09 01:34:18,@alexabock https://t.co/afpwvZUqKF,3,6
696864176359124992,2016-02-09 01:12:21,"@mellian1 awww, you make us 😊",0,0
696843025150902272,2016-02-08 23:48:18,"Hey @iHeartRadio, any music recommendations to make it through a post-party Monday? #AskAlexa",0,4
696829135188922368,2016-02-08 22:53:06,.@dominos #EasyOrder came in handy when the #SnackStadium was empty after #BaldwinBowl,1,3
696811385414684674,2016-02-08 21:42:35,.@LeighAshleyJone Nothing sad with that. Unless you #AskAlexa “play sad music”,0,2
696810988591575041,2016-02-08 21:41:00,".@Alexavsickle Alexa, you don’t have to do a thing. Just keep being awesome.",1,8
696805453137907712,2016-02-08 21:19:00,".@alexa_chung, meet Alexa. You two should hang out next time you’re in NYC. #AlottaAlexa https://t.co/pyJQcJcXhB",3,15
696798780428062721,2016-02-08 20:52:29,".@tyler103110 Alec has some day after essentials. If you have Prime Now, they can be there lickety-split. #AskAlexa https://t.co/fQi5N8yB02",1,5
696798305423114240,2016-02-08 20:50:36,".@xduckettx We like to think #BaldwinBowl lives on in the hearts and souls of all Americans. But yes, it’s done.",3,3
696798305137909760,2016-02-08 20:50:36,@JonathanaRamsey Happy birthday! :D,2,1
696797015120994304,2016-02-08 20:45:28,.@ComedianTyRaney You’ll probably have to pay the ticket. And you should also send your host a gift. https://t.co/RM57qX8uVL,4,8
696784207784255489,2016-02-08 19:54:35,"Hang in there @AlecBaldwin, replacement socks and pain relief on its way. #AskAlexa https://t.co/CFobU0XUNJ",11,81
696745695047319552,2016-02-08 17:21:33,"RT @ajos: This is my favorite use of Twitter Moments ever. #SB50 ""Surviving the Day After? Just #AskAlexa” by @amazonecho

https://t.co/EJf…",11,0
696738430529605632,2016-02-08 16:52:41,"Echo owners: What did you #AskAlexa on game day? Besides “Alexa, order more salsa.”",3,3
696585957072457728,2016-02-08 06:46:48,RT @davidlopezfilms: I'm exhausted from an amazing weekend with @AmazonEcho! I had such a great time! #BaldwinBowl #AskAlexa #ad https://t.…,18,0
696553916419436544,2016-02-08 04:39:29,.@leegoettl Did you see the #SnackStadium? This is what we have planned for afterwards. https://t.co/8yfZ6sdoI5,2,9
696553017823358976,2016-02-08 04:35:55,.@wecocmurray Great idea. That’s a lot of snacks though. An entire stadium of them to be exact. #AskAlexa,0,3
696551530665787392,2016-02-08 04:30:00,.@HeySamantha Amazon Echo is not yet 100% fluent in Baldwin. We’re on it. #BaldwinBowl,2,10
696544602111787008,2016-02-08 04:02:28,.@princessbenz Commercial?! We're having a party #BaldwinBowl,0,3
696543224236793856,2016-02-08 03:57:00,@LaTiceComedy You’re our favorite person now. #BaldwinBowl,0,2
696522454760583169,2016-02-08 02:34:28,.@bythewar Bad news: we’re over capacity. Alec even had to turn down two presidential hopefuls. #BaldwinBowl,0,11
696522085288579072,2016-02-08 02:33:00,".@1BabyBye “Alexa, volume 11” #PepRally blasting!",1,12
696507107219238914,2016-02-08 01:33:29,@lukitasmom Missy has exactly what the doctor ordered. #PepRally #BaldwinBowl https://t.co/z6e2EX4Zrv,5,8
696505979387650048,2016-02-08 01:29:00,.@rjb37066 Well it’s sure looking like a white knuckle game. DM us https://t.co/koP99Cs5IN,0,2
696505592270163971,2016-02-08 01:27:28,.@hgoldbergmorse Or all the cinna stix you could ever hope to eat #BaldwinBowl,0,0
696493266091515904,2016-02-08 00:38:29,".@darrenrovell 20 team members, 2 weeks of build time, and one starving Marino. Hungry? #BaldwinBowl #SnackStadium",2,7
